1,135761.0,42413.0,21749.0,1177.0
2,136427.0,42533.0,21933.0,1181.0
3,137126.0,42668.0,22182.0,1189.0
4,137843.0,42833.0,22457.0,1183.0
5,138625.0,50312.0,22733.0,1294.0
6,139714.0,43609.0,23101.0,1192.0
7,130425.0,40969.0,20137.0,1144.0
8,131629.0,41375.0,20469.0,1153.0
9,132573.0,41651.0,20755.0,1165.0
10,133507.0,41921.0,21007.0,1173.0
11,134263.0,42140.0,21291.0,1173.0
12,134981.0,30963.0,18288.0,1170.0

